name,address,lat,lon,phone,website,date added
Taronga Western Plains Zoo,"WESTERN PLAINS ZOO UNIT 1 6R OBLEY RD, DUBBO NSW 2830",-32.28393531,148.58078926,+610299784586,taronga.org.au,19/03/2021
Western Plains Zoo - Waterhole Cafe,"WESTERN PLAINS ZOO UNIT 2 6R OBLEY RD, DUBBO NSW 2830",-32.28393531,148.58078926,+610299784586,taronga.org.au,19/03/2021
WESTVIEW DRIVE IN PTY LTD,"12R NARROMINE RD, DUBBO NSW 2830",-32.23255169,148.57775742,0457425326,https://www.westviewdrivein.com.au/,19/03/2021
Dubbo Escape Room,"43 MACQUARIE ST, DUBBO NSW 2830",-32.24539703,148.6012787,0258050054,www.dubboescaperoom.com.au,19/03/2021
Outback Opal Tours,"27 LAPPKALLE ST, LIGHTNING RIDGE NSW 2834",-29.43873758,147.98156152,0268294110,www.outbackopaltours.com.au,19/03/2021
MUDDY WATERS BREWARRINA,"77 BATHURST ST, BREWARRINA NSW 2839",-29.96153868,146.85809011,0268392714,muddywatersbre.com.au,19/03/2021
COUNTRY ESCAPE TOURS,"39 BANJO PATERSON AV, MUDGEE NSW 2850",-32.59142163,149.56274969,0492836105,www.countryescapetours.com.au,19/03/2021
Club Mudgee,"99 MORTIMER ST, MUDGEE NSW 2850",-32.59295024,149.58503494,0263721922,www.clubmudgee.com.au,19/03/2021
SULPHIDE STREET STATION RAILWAY AND HISTORICAL MUSEUM TRUST - BROKEN HILL LAND MANAGER,"230 BLENDE ST, BROKEN HILL NSW 2880",-31.95896345,141.46119124,0880884660,,19/03/2021
Broken Hill Golf and Country Club,"BROKEN HILL GOLF CLUB 235 RACECOURSE RD, BROKEN HILL NSW 2880",-31.91385766,141.47700827,0880879099,www.brokenhillgolf.com.au,19/03/2021
TAKE 2 CUBBYHOUSE PLAYCENTRE AND CAFE,"148 PATTON ST, BROKEN HILL NSW 2880",-31.97947367,141.46110817,0401804291,www.facebook.com/take2-Cubbyhouse-Playcentre-and-Cafe-101453978445699/,19/03/2021
Outback Astronomy,"18817 BARRIER HIGHWAY, BROKEN HILL NSW 2880 AUSTRALIA",-31.92323374,141.53171767,0427 055 225,www.outbackastronomy.com.au,19/03/2021
KG & EY WHITE,"1  SILVERTON  ROAD, SILVERTON NSW 2880 AUSTRALIA",,,0427885682,www.daydreammine.com.au,19/03/2021
Cobram Barooga Golf Club,"10-16 BURKINSHAW ST, BAROOGA NSW 3644",-35.90644986,145.68682939,03 58734448,www.cbgc.com.au,19/03/2021
TIMEZONE CENTRAL PARK,"28 BROADWAY, CHIPPENDALE NSW 2008",-33.88460918,151.20067744,02 8806 1704,www.timezonegames.com,20/03/2021
Sydney Princess Cruises,"37 BANK ST, PYRMONT NSW 2009",-33.87083338,151.19029436,0295187813,www.sydneyprincesscruises.com.au,20/03/2021
Cork and Canvas,"35 WILLOUGHBY RD, CROWS NEST NSW 2065",-33.82648264,151.20116679,+61499007234,www.corkandcanvas.com.au,20/03/2021
BlocHaus Bouldering,"49 FITZROY ST, MARRICKVILLE NSW 2204",-33.90867976,151.16760209,0272289304,syd.blochaus.com.au,20/03/2021
Bass & Flinders Cruise Center,"531 Rocky Point Rd, Sans Souci NSW 2219",,,+610405160165,www.bassflinders.com.au,20/03/2021
BASS & FLINDERS CRUISE CENTRE PTY LTD,"531 ROCKY POINT  ROAD, SANS SOUCI NSW 2219 AUSTRALIA",,,0295298000,www.bassflinders.com.au,20/03/2021
I-Drive Indoor Go Kart Racing,"308 HILLSBOROUGH RD, WARNERS BAY NSW 2282",-32.96623575,151.65776737,0249545353,www.xtremekartswarnersbay.com.au,20/03/2021
MAITLAND REPERTORY THEATRE INCORPORATED,"244 HIGH ST, MAITLAND NSW 2320",-32.7370411,151.56125094,0466332766,WWW.MAITLANDREPTHEATRE.ORG,20/03/2021
Hunter Trikes,"332 LOVEDALE RD, LOVEDALE NSW 2325",-32.76549109,151.3658795,0439766441,www.huntertrikes.com.au,20/03/2021
Game On Muswellbrook,"5 MILL ST, MUSWELLBROOK NSW 2333",-32.26788033,150.88601352,61265262222,www.gameonmuswellbrook.com.au,20/03/2021
MUSWELLBROOK CINEMA PTY LIMITED,"15-17 SYDNEY ST, MUSWELLBROOK NSW 2333",-32.26730467,150.88703615,61240440600,www.muswellbrookcinema.com.au,20/03/2021
Billabong Zoo Cafe,"61 BILLABONG DR, SANCROX NSW 2446",-31.45864464,152.81971056,+6102 6585 1060,https://www.billabongzoo.com.au/visitors/the-meeting-point-cafe,20/03/2021
Ballina Cruise and Travel,"71-101 RIVER ST, BALLINA NSW 2478",-28.87094068,153.56246915,0266863155,www.cruiseandtravel.net.au,20/03/2021
Rollerworld,"21-23 BRIDGE ST, NORTH LISMORE NSW 2480",-28.80439181,153.27587852,+61414425267,Www.Rollerworld.com.au,20/03/2021
CRYSTAL CASTLE,"CRYSTAL CASTLE 45 MONET DR, MONTECOLLUM NSW 2482",-28.59159877,153.45915771,0266843111,https://www.crystalcastle.com.au,20/03/2021
Sheppo's ,"45 PRINCES HWY, ALBION PARK RAIL NSW 2527",-34.55188605,150.78877885,+61476305861,www.sheppos.com.au,20/03/2021
Helloworld Travel Shellharbour,"SHOP 014 STOCKLAND 211 LAKE ENTRANCE ROAD, SHELLHARBOUR CITY CENTRE NSW 2529 AUSTRALIA",-34.56461898,150.8390038,0242954722,https://www.helloworld.com.au/store/SHELLHARBOUR,20/03/2021
Shoalhaven Heads Bowling and Recreation Club,"76 SHOALHAVEN HEADS RD, SHOALHAVEN HEADS NSW 2535",-34.84900025,150.73776288,0244487154,https://shoalhavenheadsbowlingclub.com.au,20/03/2021
SUP with George,"SHOP 5 62 OWEN ST, HUSKISSON NSW 2540",-35.03910039,150.67065018,0477007100,www.supwithgeorge.com.au,20/03/2021
Oz Funland,"11 HOLLYLEA RD, LEUMEAH NSW 2560",-34.05314969,150.8249454,+61246267777,www.ozfunland.com,20/03/2021
THE WIZARD OF OZ FUNLAND PTY LTD,"11 HOLLYLEA RD, LEUMEAH NSW 2560",-34.05314969,150.8249454,0246267777,www.ozfunland.com,20/03/2021
wagga bowling and entertainment centre,"WAGGA BOWLING & ENTERTAINMENT CENTRE 65A TRAIL ST, WAGGA WAGGA NSW 2650",-35.10342427,147.36685859,0269719410,www.waggabowl.com.au,20/03/2021
SKYWAY RESTAURANT PTY LTD,"1 VIOLET ST, KATOOMBA NSW 2780",-33.7288363,150.29869526,0247800200,www.scenicworld.com.au,20/03/2021
The Greenhouse of Orange,"231-243 ANSON ST, ORANGE NSW 2800",-33.2821335,149.09866127,+610263622666,www.thegreenhouseoforange.com.au,20/03/2021
City Recital Hall,"2 ANGEL PL, SYDNEY NSW 2000",-33.86719131,151.2078129,02 9231 9000,https://www.cityrecitalhall.com/,23/03/2021
FREE TOURS SYDNEY,"Archibald Fountain, 110 Elizabeth st,, Sydney NSW 2000",,,+61425291425,https://www.freetourssydney.com.au/,23/03/2021
Oz Jet Boating,"The Eastern Pontoon, Circular Quay, Sydney NSW 2000",,,+61298083700,www.ozjetboating.com.au,23/03/2021
Belvoir St Theatre,"25 BELVOIR ST, SURRY HILLS NSW 2010",-33.88907199,151.20913578,0283966215,www.belvoir.com.au,23/03/2021
"""Luana"" Choir - Hummingsong ","395 OXFORD ST, PADDINGTON NSW 2021",-33.88741196,151.22974056,+61426 782 706,www.hummingsong.com.au,23/03/2021
Kangarrific Tours,"34 BEACH RD, BONDI BEACH NSW 2026",-33.88800061,151.2742751,+610431894471,www.kangarrifictours.com,23/03/2021
Sydney's Wonders Tours,"35 JERSEY RD, MATRAVILLE NSW 2036",-33.95392319,151.23352292,0425291425,,23/03/2021
SYDNEY INDOOR CLIMBING GYM,"UNIT 4C 1-7 UNWINS BRIDGE RD, ST PETERS NSW 2044",-33.91007203,151.17443321,0295193325,www.indoorclimbing.com.au/stpeters/,23/03/2021
Sydney By Kayak,"1 RAILWAY AVE, LAVENDER BAY NSW 2060 AUSTRALIA",,,0430772216,www.sydneybykayak.com.au,23/03/2021
"""Alkira"" Choir - Hummingsong","10-12 CLANWILLIAM ST, NORTH WILLOUGHBY NSW 2068",-33.79714569,151.1961326,+61426 782 706,www.hummingsong.com.au,23/03/2021
"""Senisuara"" Choir - Hummingsong","20-22 PARK AV, GORDON NSW 2072",-33.75311334,151.15507787,+61426 782 706,www.hummingsong.com.au,23/03/2021
"""Merindah"" Choir - Hummingsong","2 WATER ST, WAHROONGA NSW 2076",-33.71524223,151.12103617,+61426 782 706,www.hummingsong.com.au,23/03/2021
HORNSBY KURING-GAI DISTRICT TENNIS ASSOCATION INC.,"4X STRATFORD CLOSE, ASQUITH NSW 2077 AUSTRALIA",,,0294825583,www.hkdta.com.au,23/03/2021
"""Maribella"" Choir - Hummingsong","144 RAGLAN ST, MOSMAN NSW 2088",-33.83311512,151.24001149,+61426 782 706,www.hummingsong.com.au,23/03/2021
"""Indira"" Choir - Hummingsong ","18 BOYLE ST, BALGOWLAH NSW 2093",-33.79508618,151.2672106,+61426 782 706,www.hummingsong.com.au,23/03/2021
"""Iluka"" Choir - Hummingsong ","2 KING ST, MANLY VALE NSW 2093",-33.78239858,151.26701447,+61426 782 706,www.hummingsong.com.au,23/03/2021
United Cinemas Collaroy,"1097 PITTWATER RD, COLLAROY NSW 2097",-33.73287041,151.30120455,+61414411433,www.unitedcinemas.com.au,23/03/2021
Go Beyond Tours,"7 CHESTER PL, NARRAWEENA NSW 2099",-33.74428747,151.27443078,0429657686,www.gobeyondtours.com.au,23/03/2021
United Cinemas Warriewood,"WARRIEWOOD CINEMA COMPLEX 4 VUKO PL, WARRIEWOOD NSW 2102",-33.69379018,151.30250905,+61414411433,www.unitedcinemas.com.au,23/03/2021
"""Karinya"" Choir - Hummingsong","10 JUBILEE AV, WARRIEWOOD NSW 2102",-33.67735843,151.28472036,+61426 782 706,www.hummingsong.com.au,23/03/2021
United Cinemas Avalon,"39 OLD BARRENJOEY RD, AVALON BEACH NSW 2107",-33.63671948,151.32864593,+61414411433,www.unitedcinemas.com.au,23/03/2021
Next Gen Ryde,"504A VICTORIA RD, RYDE NSW 2112",-33.82118409,151.11824575,0293340000,Www.nextgenclubs.com.au,23/03/2021
Express Travelink,"5 HENLEY RD, HOMEBUSH WEST NSW 2140",-33.86728765,151.06907554,02 97646862,,23/03/2021
Dance Expression,"UNIT 1 106 MAGOWAR RD, GIRRAWEEN NSW 2145",-33.80171258,150.94268646,0423870848,www.danceexpression.com.au,23/03/2021
SCRAM ESCAPE PTY LTD,"LEVEL 1 240 CHURCH STREET, PARRAMATTA NSW 2150 AUSTRALIA",-33.81424737,151.0036363,0279096515,www.scramescaperooms.com.au,23/03/2021
GO TRAVELING PTY LTD T/A FIRSTCLASS.COM.AU,"SUITE 4 LEVEL 6 68-80 GEORGE ST, PARRAMATTA NSW 2150",-33.81384095,151.00573334,0292990088,www.firstclass.com.au,23/03/2021
Scram Escape O'Connell Street ,"UNIT 48 2 O'CONNELL ST, PARRAMATTA NSW 2150",-33.81209946,151.00171131,+610414575476,www.scramescaperooms.com.au,23/03/2021
FLYMOTION,"Parramatta Westfield , Parramatta NSW 2150",,,+611300842030,www.flymotion.com.au,23/03/2021
Erina Ice Arena,"SHOP A008 ERINA FAIR 620  TERRIGAL  DRIVE, ERINA NSW 2250 AUSTRALIA",,,0409504896,www.erinaicearena.com.au,23/03/2021
FOREplay Golf,"UNIT 9 12 KARALTA RD, ERINA NSW 2250",-33.43840162,151.3848288,0243092240,,23/03/2021
9D Mobile Cinema ,"UNIT 2 76 CAMBRIDGE ST, UMINA BEACH NSW 2257",-33.51910922,151.3186072,0411603640,,23/03/2021
Iris Lodge Alpacas,"33 DUNKS LANE, JILLIBY NSW 2259",-33.25916686,151.38122361,+610411760509,www.irislodgealpacas,23/03/2021
Usui Gallery Cafe,"SHOP 1 4 MARINE PDE, THE ENTRANCE NSW 2261",-33.34291286,151.49890658,0243131414,www.usuicafe.com.au,23/03/2021
Warners Bay Theatre,"Lake Street, Warners Bay NSW 2282",,,+610249210333,https://www.lakemac.com.au/Venues/Warners-Bay-Theatre,23/03/2021
HUNTER ICE SKATING STADIUM (OPERATIONS) PTY LTD,"230 MACQUARIE RD, WARNERS BAY NSW 2282",-32.96215275,151.65607545,02 49544499,www.huntericeskating.com.au,23/03/2021
Rathmines Theatre,"25 STILLING ST, RATHMINES NSW 2283",-33.0418831,151.59526312,0249210333,www.lakemac.com.au,23/03/2021
Museum of Art and Culture Lake Macquarie,"1 FIRST ST, BOORAGUL NSW 2284",-32.97174028,151.61123802,+610249210382,https://mac.lakemac.com.au/Home,23/03/2021
Lake Macquarie Cruises,"X FIRST STREET, BOORAGUL NSW 2284 AUSTRALIA",,,0240447000,www.lakemacquariecruises.com.au,23/03/2021
NOVA CRUISES,"5 HONEYSUCKLE DR, NEWCASTLE NSW 2300",-32.92539911,151.76983256,0400381787,www.novacruises.com.au,23/03/2021
Go Karts Go Broadmeadow,"294 TURTON RD, NEW LAMBTON NSW 2305",-32.91674146,151.72791112,+610249529129,www.gokartsgocom.au,23/03/2021
Escape Trekking Adventures,"66 ESSINGTON WAY, ANNA BAY NSW 2316",-32.78018467,152.08868074,0422372273,www.escapetrekkingadventures.com.au,23/03/2021
Port Stephens Coaches,"15 PORT STEPHENS DR, ANNA BAY NSW 2316",-32.76034188,152.06644965,+610249822940,pscoaches.com.au,23/03/2021
PORT STEPHENS COACHES TRAVEL,"15 PORT STEPHENS DR, ANNA BAY NSW 2316",-32.76034188,152.06644965,0249822940,www.pscoaches.com.au,23/03/2021
Go Karts Go Nelson bay,"778 MARSH RD, BOBS FARM NSW 2316",-32.7679203,152.01176075,+610249529129,www.gokartsgo.com.au,23/03/2021
SPIRITED- A CREATIVE PLAY CAFE PTY LTD,"12 INNOVATION CL, TAYLORS BEACH NSW 2316",-32.74877959,152.07180961,0249822065,www.spiritedplaycafe.com.au,23/03/2021
QUAD BIKE KING ADVENTURE TOURS PTY LTD,"2130 NELSON BAY RD, WILLIAMTOWN NSW 2318",-32.80778088,151.86291343,0249650007,Https://quadbikeking.com.au,23/03/2021
BATTLEZONE LASER TAG,"MAITLAND GAOL 6-18 JOHN ST, EAST MAITLAND NSW 2323",-32.74534237,151.58989379,0434067548,www.battlezonelasertag.com.au,23/03/2021
Get Out Escape Rooms,"MAITLAND GAOL 6-18 JOHN ST, EAST MAITLAND NSW 2323",-32.74534237,151.58989379,+61434067548,www.getoutescaperooms.com.au,23/03/2021
Battlezone Laser Tag,"MAITLAND GAOL 6-18 JOHN ST, EAST MAITLAND NSW 2323",-32.74534237,151.58989379,+61434067548,www.battlezonelasertag.com.au,23/03/2021
GO KARTS GO,"202 NEATH RD, KEARSLEY NSW 2325",-32.84020726,151.41260045,0455999096,www.gokartsgo.com.au,23/03/2021
Tamworth Kootingal Horse Riding Adventures,"SWAMPOAK 531 MULLA CREEK RD, MULLA CREEK NSW 2352",-31.07568548,151.14240342,0467644250,www.tkhra.com.au,23/03/2021
MOREE ARTESIAN AQUATIC CENTRE LIMITED,"20 ANNE ST, MOREE NSW 2400",-29.47427454,149.84657626,0267522272,maacltd.com,23/03/2021
Galactic Tenpin,"13-15 SOUTH ST, SOUTH KEMPSEY NSW 2440",-31.10021058,152.82985244,0265628689,www.galactictenpin.com.au,23/03/2021
Facade Escape Room ,"SHOP 13 78 HORTON ST, PORT MACQUARIE NSW 2444",-31.43053793,152.90918634,0255900023,www.facade-escape.com.au,23/03/2021
Little Shack,"BREAKWALL HOLIDAY PARK 1A MUNSTER ST, PORT MACQUARIE NSW 2444",-31.42751692,152.9104685,0419977871,Www.littleshack.com.au,23/03/2021
Timbertown Heritage Park,"TIMBERTOWN 2325 OXLEY HWY, WAUCHOPE NSW 2446",-31.47138328,152.71536128,0265861940,,23/03/2021
Coffs Harbour Butterfly House,"5 STROUDS RD, BONVILLE NSW 2450",-30.35680032,153.05863237,0266534766,www.butterflyhouse.com.au,23/03/2021
Wild Trails Coffs Coast MTBTours,"UNIT 4 5 DRUITT CT, COFFS HARBOUR NSW 2450",-30.2884463,153.12882529,0408464311,www.wildtrailscoffscoast.com.au,23/03/2021
Coffs Harbour Squash Centre,"11 KORORA BASIN RD, KORORA NSW 2450",-30.25089451,153.13013336,+61418188621,www.coffssquash.com.au,23/03/2021
COFFS HARBOUR SQUASH CENTRE,"11 KORORA BASIN RD, KORORA NSW 2450",-30.25089451,153.13013336,0266536523,www.coffssquash.com.au,23/03/2021
Soul Surf School,"UNIT 4 14 BAY ST, BYRON BAY NSW 2481",-28.6416011,153.61409128,0412752815,www.soulsurfschool.com.au,23/03/2021
Helensburgh Golf Driving Range & Putt Putt Complex,"2 LAWRENCE HARGRAVE DR, HELENSBURGH NSW 2508",-34.20683383,150.97291339,+610491974288,www.helensburghgolf.com.au,23/03/2021
Papi Dulce,"SHOP 2 372-374 LAWRENCE HARGRAVE DR, THIRROUL NSW 2515",-34.31725538,150.91748731,0242682918,www.papidulcebar.com,23/03/2021
Art Bar Kiama,"UNIT 6 4 TINGIRA CR, KIAMA NSW 2533",-34.68735565,150.85589796,0242324990,www.artbarkiama.com,23/03/2021
shoalhaven skirmish,"23 FALLS RD, FALLS CREEK NSW 2540",-34.9808184,150.60867908,0244478064,www.shoalhavenskirmish.com.au,23/03/2021
valhalla horse riding,"VALHALLA 39 FALLS RD, FALLS CREEK NSW 2540",-34.97634736,150.59540802,0244478320,www.valhallahorseriding.com.au,23/03/2021
Campbelltown Visitor Information Centre,"QUONDONG 15 OLD MENANGLE RD, CAMPBELLTOWN NSW 2560",-34.0722634,150.80723425,+610412597981,tourism@campbelltown.nsw.gov.au,23/03/2021
United Cinemas Narellan,"326 CAMDEN VALLEY WAY, NARELLAN NSW 2567",-34.04177227,150.73726736,+61414411433,www.unitedcinemas.com.au,23/03/2021
Antill Park Country Golf Club,"ANTILL PARK COUNTRY GOLF COURSE 4 JARVISFIELD RD, PICTON NSW 2571",-34.16411347,150.62850911,0246771512,www.antillpark.com.au,23/03/2021
Picton Bowling Club,"10 CLIFFE ST, PICTON NSW 2571",-34.16632368,150.61149061,0246771578,www.pictonbowlingclub.com.au,23/03/2021
ImaginArta - the Australian Puppet Centre Inc,"SUTTON FOREST VILLAGE HAL 7414 ILLAWARRA HWY, SUTTON FOREST NSW 2577",-34.5712189,150.31615759,+61438218217,www.imaginarta.com.au,23/03/2021
JINDABYNE CINEMA,"49 KOSCIUSZKO RD, JINDABYNE NSW 2627",-36.41479529,148.62203336,0264571777,www.snowymovies.com.au,23/03/2021
Cooma Twin Cinema,"76 COMMISSIONER ST, COOMA NSW 2630",-36.23612353,149.12732332,0264571777,www.snowymovies.com.au,23/03/2021
Evolve Dance Company,"659 YOUNG ST, ALBURY NSW 2640",-36.07390052,146.92497948,+61260414436,www.evolvedancecompany.com.au,23/03/2021
Zana Aerial Dance Academy,"37 COPLAND ST, KOORINGAL NSW 2650",-35.12466603,147.38061514,0402433249,www.zanaada.com.au,23/03/2021
Temora Aviation Museum,"1-9 TOM MOON AV, TEMORA NSW 2666",-34.42738453,147.51522964,0269771088,www.aviationmuseum.com.au,23/03/2021
Itravel Griffith,"288 BANNA AV, GRIFFITH NSW 2680",-34.28838144,146.04585371,0269641977,www.itravelgriffith.com.au,23/03/2021
Luddenham Raceway,"821-849 LUDDENHAM RD, LUDDENHAM NSW 2745",-33.86074328,150.72003076,02 9834 2366,www.luddenhamraceway.com,23/03/2021
United Cinemas The Edge,"225-227 GREAT WESTERN HWY, KATOOMBA NSW 2780",-33.70976307,150.31537849,+61414411433,www.unitedcinemas.com.au,23/03/2021
COUNTRY FOOD TRAILS,"30 DIAMOND DR, ORANGE NSW 2800",-33.25087101,149.10495089,0402650190,https://www.countryfoodtrails.com.au/,23/03/2021
Trike Adventures,"19 BANKSIA CR, DUBBO NSW 2830",-32.25073334,148.62652557,+610437847263,www.trikeadventures.com.au,23/03/2021
Dubbo Action Sports,"39L CAMP RD, DUBBO NSW 2830",-32.29153646,148.5556776,0427248884,WWW.dubboactionsports.com,23/03/2021
Kandos Museum,"22 BUCHANAN ST, KANDOS NSW 2848",-32.86027167,149.97345865,0263794600,kandosmuseum.org.au,23/03/2021
