name,address,lat,lon,phone,website,date added
Taste of Shanghai (World square)Pty Ltd ,"LATITUDE TOWER WORLD SQUARE SHOP 907 644 GEORGE ST, SYDNEY NSW 2000",-33.87776924,151.20628361,02 92670372,,19/03/2021
Portside Sydney Opera House,"Western Broadwalk, Sydney Opera House",,,+61292507220,www.portsidesydney.com.au,19/03/2021
Shelbourne Hotel,"200 SUSSEX ST, SYDNEY NSW 2000",0.0,0.0,+610292673100,www.shelbournehotel.com.au,19/03/2021
REIGN - At The QVB,"Level 1, QVB, 455 George Street",,,+61280237609,www.reignatqvb.com.au,19/03/2021
KENREYEN PTY LTD,"SHOP 126 77 BATHURST ST, SYDNEY NSW 2000",-33.87442939,151.20457903,0292838859,,19/03/2021
ESQUIRE - Bar & Bistro,"Level 2, QVB, 455 George Street",,,+61280237609,www.esquireatqvb.com.au,19/03/2021
Small bar,"48 ERSKINE ST, SYDNEY NSW 2000",-33.86667038,151.20373859,029279 0782,smallbar.net.au,19/03/2021
MR CORPORATE PTY LTD,"SUITE 2 22 MARKET ST, SYDNEY NSW 2000",-33.87064169,151.20502717,0292994578,https://www.subway.com/en-AU,19/03/2021
Subway 44 King street,"44 KING STREET, SYDNEY NSW 2000 AUSTRALIA",-33.86857588,151.20544284,0292990554,,19/03/2021
VINI DIVINI WINE LAB,"60 CARRINGTON ST, SYDNEY NSW 2000",-33.86675764,151.20652695,0477033811,www.vinidivini.com.au,19/03/2021
Soul Origin World Square,"WORLD SQUARE 680 GEORGE ST, SYDNEY NSW 2000",-33.87742792,151.20630251,0292680225,www.soulorigin.com.au,19/03/2021
SECOLO Dining,"LEGION HOUSE SHOP 3 161 CASTLEREAGH ST, SYDNEY NSW 2000",-33.87230767,151.20906122,02 92670791,www.secolodining.com.au,19/03/2021
Fortune Village Chinese Restaurant,"209 CLARENCE ST, SYDNEY NSW 2000",-33.87000064,151.20507624,0292997273,www.fortunevillage.com.au,19/03/2021
NO.1 HALAL FOODS PTY LTD,"UNIT 1 2-8 DIXON ST, SYDNEY NSW 2000",-33.87657039,151.20403168,0402555331,,19/03/2021
J.H LIN & M YAN,"SHOP 1 281 ELIZABETH STREET, SYDNEY NSW 2000 AUSTRALIA",-33.87629128,151.20914741,0292837383,,19/03/2021
BAIA RESTAURANT,"DARLING PARK 201 SUSSEX ST, SYDNEY NSW 2000",-33.87206831,151.20342488,0292833434,www.baiatheitalian.com.au,19/03/2021
Mad Mex Sydney Central Plaza,"CENTURY HOUSE LEVEL 7 362 KENT ST, SYDNEY NSW 2000",-33.87025359,151.20499114,02 8115 9550,www.madmex.com.au,19/03/2021
NTH DEGREE CAFE,"AETNA LIFE TOWER 219-227 ELIZABETH ST, SYDNEY NSW 2000",-33.87437098,151.20938134,029267 1230,https://nthdegreecafe.com.au/,19/03/2021
Cargo Bar & Restaurant,"52-60  THE PROMENADE, KING STREET WHARF, DARLING HARBOUR, SYDNEY  NSW 2000 AUSTRALIA",-33.86857489,151.2023628,02 8322 2005,https://cargobar.com.au/,19/03/2021
BERTONI cafe,"GOVERNOR MACQUARIE BUILDING, SHOP 2 8-18 BENT STREET, SYDNEY NSW 2000 AUSTRALIA",-33.86427875,151.2113409,0292412127,www.bertonicity.com.au,19/03/2021
KID KYOTO SYDNEY PTY LTD,"SINGAPORE AIRLINES HOUSE 17-19 BRIDGE ST, SYDNEY NSW 2000",-33.86390274,151.2085148,02 9241 1991,https://kidkyoto.com.au/,19/03/2021
Doodles Noodles,"SUITE 1 209 CASTLEREAGH ST, SYDNEY NSW 2000",-33.87477277,151.20875335,0280650865,,19/03/2021
The Trustee for KS Trading Trust,"HARBOURSIDE 2-10 DARLING DR, SYDNEY NSW 2000",-33.87173363,151.19896486,0410091331,www.harbourbarandkitchen.com.au,19/03/2021
YJC FOOD PTY LTD,"VICTORIA BUILDING 7-9 WILMOT ST, SYDNEY NSW 2000",-33.87538078,151.20731518,0292612296,,19/03/2021
COOH BOURKE ROAD ALEXANDRIA,"C-/ SPINKS ELPHICK HO LAWYERS L25, INTERNATIONAL TOWER 3, 300 BARANGAROO AVENUE, SYDNEY NSW 2000 AUSTRALIA",-33.86512545,151.202201,0282336130,www.bourkeroad.cooh.com.au,19/03/2021
Spawn Point Video Game Bar,"BASEMENT 199 CLARENCE ST, SYDNEY NSW 2000",-33.86963644,151.2051674,0405371770,https://www.spawnpoint.com.au/,19/03/2021
Sydney Gateway,"GATEWAY PLAZA 1 MACQUARIE PL, SYDNEY NSW 2000",-33.86202657,151.20987493,+61292413064,,19/03/2021
PEACE HARMONY VEGIE HOUSE,"27 KING ST, SYDNEY NSW 2000",-33.8689433,151.20402221,0292990419,,19/03/2021
SKY FEAST AT SYDNEY TOWER,"L7 160 SUSSEX STREET, SYDNEY NSW 2000 AUSTRALIA",-33.86977671,151.2040035,0280237600,www.trippaswhitegroup.com.au,19/03/2021
CYREN RESTAURANT & BAR,"SHOP 197, HARBOURSIDE, DARLING HARBOUR  2-10  DARLING  DRIVE, SYDNEY  NSW 2000 AUSTRALIA",-33.87173363,151.1989649,0282811111,www.nicksgroup.com.au,19/03/2021
TNF GROUP PTY. LTD.,"SHOP UG F9, CHIFLEY PLAZA 2 CHIFLEY SQUARE, SYDNEY NSW 2000 AUSTRALIA",-33.86591509,151.2117496,0433208358,,19/03/2021
Nick's Seafood Restaurant,"SHOP 102, THE PROMENADE, COCKLE BAY WHARF  1 WHEAT  ROAD, SYDNEY  NSW 2000 AUSTRALIA",-33.86953349,151.2020692,0282811111,Www.nicksgroup.com.au,19/03/2021
Eat & Smile Pty Ltd (trading at Ipoh Town York),"83 YORK ST, SYDNEY NSW 2000",-33.86941447,151.20572988,0292990001,www.ipohtown.com.au,19/03/2021
Shelbourne Hotel,"200 SUSSEX ST, SYDNEY NSW 2000",-33.87123738,151.2041015,0292673100,www.shelbournehotel.com.au,19/03/2021
Cali Press Barrack Place,"151 CLARENCE ST, SYDNEY NSW 2000",-33.86737828,151.20477123,+610296994826,https://calipress.com.au/,19/03/2021
Mordeo Pasta & Panini Bar,"126 PHILLIP ST, SYDNEY NSW 2000",-33.86693594,151.21168227,+61292324789,www.mordeo.com.au,19/03/2021
Cali Press Australia Square," Shop 410, Level 4, Australia Square, Retail Section 264-278 George Street",,,+610296994826,https://calipress.com.au/,19/03/2021
DORCHESTER CAFE,"DORCHESTER CAFE 14 PHILLIP LANE, SYDNEY NSW 2000",-33.86490145,151.21232135,0292474058,www.dorchestercafe.com.au,19/03/2021
REMICONE REGENT PLACE,"SHOP 27, REGENT PLACE SHOPPING CENTRE 501 GEORGE STREET, SYDNEY NSW 2000 AUSTRALIA",-33.87476015,151.2060249,0292610998,www.remicone.com.au,19/03/2021
OLD GARDEN KAFFEE,"GROUND 382 PITT ST, SYDNEY NSW 2000",-33.87770936,151.2077758,0414890321,oldgarden_sydney ,19/03/2021
GYG AUSTRALIA SQUARE,"AUSTRALIA SQUARE 264-278 GEORGE ST, SYDNEY NSW 2000",-33.86494844,151.20795521,0292474422,www.guzmanygomez.com.au,19/03/2021
GYG Westfield Sydney,"WESTFIELD SYDNEY 432-450 GEORGE ST, SYDNEY NSW 2000",-33.8703713,151.20762633,+610411562425,www.guzmanygomez.com.au,19/03/2021
GYG World Square,"WORLD SQUARE 680 GEORGE ST, SYDNEY NSW 2000",-33.87742792,151.20630251,+610411562425,www.guzmanygomez.com.au,19/03/2021
MARVELOUS MING PTY LTD,"G16B  273 GEORGE STREET, SYDNEY NSW 2000 AUSTRALIA",,,0411702829,,19/03/2021
Xi'an Biang Biang,"NUMBER ONE DIXON SHOP 39 1 DIXON ST, SYDNEY NSW 2000",-33.87698012,151.20365601,0292612745,,19/03/2021
SUMINOYA JAPANESE RESTAURANT,"1 HOSKING PL, SYDNEY NSW 2000",-33.86702562,151.20914734,0292312177,https://www.suminoya.com.au,19/03/2021
Kobe Wagyu,"LEVEL 1 605-609 GEORGE ST, SYDNEY NSW 2000 AUSTRALIA",-33.87758326,151.205459,0406662268,kobewagyubbq.com.au,19/03/2021
SEONKI INTERNATIONAL PTY LTD,"50 CLARENCE ST, SYDNEY NSW 2000",-33.86590999,151.20515223,0433907940,,19/03/2021
Amber Restaurant,"389 PITT ST, SYDNEY NSW 2000",-33.87694786,151.20761024,0282681888,www.rydges.com/worldsquare,19/03/2021
THE FLYNN HOTEL,"2A BLIGH ST, SYDNEY NSW 2000",-33.86548189,151.21090919,0292230037,https://theflynn.com.au/,19/03/2021
BARRACKS ON BARRACK,"5-7 BARRACK ST, SYDNEY NSW 2000",-33.86791864,151.20550228,02 92993688,www.barracksonbarrack.com.au,19/03/2021
Mad Mex SCP,"Shop 1-20LG, 450 George St, Westfield Sydney Central Plaza Sydney NSW 2000",-33.87059117,151.2069969,+610292221700,http://madmex.com.au/,19/03/2021
"TOP PUB, COMMERCIAL HOTEL, PAMBULA","ANL HOUSE LEVEL 8 131 YORK ST, SYDNEY NSW 2000",-33.8721986,151.20619856,0438010646,,19/03/2021
MAPPEN,"SHOP11 537-551  GEORGE  STREET, SYDNEY NSW 2000 AUSTRALIA",-33.87583996,151.2058737,02 9283 5525,https://mappen.com.au,19/03/2021
batch specialty brew,"SHOP 9 151 CLARENCE  STREET, SYDNEY NSW 2000 AUSTRALIA",-33.86737828,151.2047712,0413704139,,19/03/2021
JIN & CO DAILY GRIND,"SHOP 5 GROUND 155 CASTLEREAGH ST, SYDNEY NSW 2000",-33.87215105,151.2090425,02 8958 1573,,19/03/2021
NAZIMI,"LOWER GROUND FLOOR 141 YORK ST, SYDNEY NSW 2000",-33.87236407,151.2061999,0292832990,nazimi.com.au,19/03/2021
Mad Mex Harbourside,"LEVEL 1, HARBOURSIDE SHOPPING CENTRE 2-10 DARLING DRIVE, SYDNEY NSW 2000 AUSTRALIA",-33.87173363,151.1989649,0292801946,http://madmex.com.au/,19/03/2021
IL CAFFETTINO,"WESTFIELD SYDNEY LEVEL 2 K203 188 PITT STREET, SYDNEY NSW 2000 AUSTRALIA",-33.87012365,151.2089018,0432126610,,19/03/2021
The Trustee for Cross Eatery Unit Trust,"LOBBY 155  CLARENCE ST, SYDNEY NSW 2000",-33.86800212,151.2048332,02 92794280,,19/03/2021
The Trustee for COFFEE KIDS UNIT TRUST,"GROUND 275 KENT ST, SYDNEY NSW 2000",-33.86603668,151.2038635,0451899275,,19/03/2021
BATCH ESPRESSO & SANDWICH BAR,"SUITE 2 70 PITT STREET, SYDNEY NSW 2000 AUSTRALIA",-33.86620329,151.2089697,0413704139,,19/03/2021
OCTANGL PTY LTD,"151 CLARENCE ST, SYDNEY NSW 2000",-33.86737828,151.20477123,0433367891,www.cafemost.com,19/03/2021
GEL DQ PTY LTD,"SHOP 2 1 HARBOUR ST, SYDNEY NSW 2000",-33.8752471,151.20086087,0292645566,DarlingQuarter@gelatissimo.com.au,19/03/2021
GJC HARBOURSIDE SHOP FC03,"FC03 2-10 DARLING  DRIVE, SYDNEY NSW 2000 AUSTRALIA",,,02 92125318,,19/03/2021
GOLDEN PIG BBQ SYDNEY,"116 LIVERPOOL ST, SYDNEY NSW 2000",-33.87636101,151.20743392,0292675155,goldenpigbbb.com.au,19/03/2021
SANG PHAM GROUP PTY LTD,"580 GEORGE ST, SYDNEY NSW 2000",-33.87488668,151.20708777,0415042873,Www.chatime.com.au,19/03/2021
Izu village,"LEVEL 1 630-634 GEORGE ST, SYDNEY NSW 2000",-33.8761286,151.20658883,02 82889035,,19/03/2021
Back row west,"1 201 KENT STREET, SYDNEY  NSW 2000 AUSTRALIA",,,0292524925,Www.Backrowwest.com.au,19/03/2021
TASTE BAGUETTE CENTREPOINT,"100 MARKET ST, SYDNEY NSW 2000",-33.87050937,151.20892291,0449888868,,19/03/2021
PRIMI ITALIAN,"95 YORK ST, SYDNEY NSW 2000",-33.87015443,151.20580243,0282966430,primiitalian.com.au,19/03/2021
NINE STAR ENTERPRISES PTY LTD,"273 GEORGE ST, SYDNEY NSW 2000",-33.86477014,151.20677646,02 92415287,madmex.com.au,19/03/2021
The Trustee for SALIBA FAMILY TRUST,"321 KENT, SYDNEY NSW 2000 AUSTRALIA",-33.86755744,151.20396393,0292624321,www.lacantina.com.au,19/03/2021
NO1 Halal Lanzhou beef noodles,"UNIT 1 2-8 DIXON ST, SYDNEY NSW 2000",-33.87657039,151.20403168,+61402555331,,19/03/2021
Hills Bros Cafe,"COMMONWEALTH BANK 5 MARTIN PL, SYDNEY NSW 2000",-33.86799439,151.20883409,0283852556,www.Instagram.com/hillsbros,19/03/2021
BENTLEY RESTAURANT AND BAR,"27 O'CONNELL ST, SYDNEY NSW 2000",-33.86536469,151.20895908,0282140505,www.thebentley.com.au,19/03/2021
Two Black Sheep - Town Hall,"SHOP 6 LOWER GROUND FLOOR 580 GEORGE ST, SYDNEY NSW 2000",0.0,0.0,+61292690947,,19/03/2021
Pablo & Rustys,"LEGION HOUSE 161 CASTLEREAGH ST, SYDNEY NSW 2000",-33.8722308,151.20872079,0298076293,www.pabloandrustys.com.au,19/03/2021
ABODE BISTRO BAR,"150 DAY ST, SYDNEY NSW 2000",-33.87363156,151.20359592,0292602945,www.abodebistro.com,19/03/2021
RAW BAR AT OPERA BAR,"1 MACQUARIE ST, SYDNEY NSW 2000",-33.85933973,151.21319508,0285875900,operabar.com.au,19/03/2021
THE SUSSEX HOTEL,"20 SUSSEX STREET, SYDNEY NSW 2000 AUSTRALIA",-33.86515537,151.20342582,0295021500,www.sonencohotels.com.au,19/03/2021
livelo espresso & kitchen,"SHOP 1 263 CLARENCE ST, SYDNEY NSW 2000",-33.87200978,151.20543319,0292675875,www.livelocafe.com.au,19/03/2021
TATTERSALLS CLUB,"TATTERSALLS CLUB 181 ELIZABETH ST, SYDNEY NSW 2000",-33.87216796,151.20973988,0292646111,www.tattersallsclub.org,19/03/2021
O'Connell Street Cafe,"10 SPRING ST, SYDNEY NSW 2000",-33.86481282,151.20931998,0292331913,,19/03/2021
Blue Fish Darling Harbour Pty Ltd,"SHOP 287 10 DARLING DR, SYDNEY NSW 2000",-33.87173363,151.19896486,0292110315,www.bluefishsydney.com.au,19/03/2021
Banh you,"2 ALFRED ST, SYDNEY NSW 2000",-33.86131534,151.21036525,0406898690,banhyou.com.au,19/03/2021
joe black,"27 COMMONWEALTH ST, SYDNEY NSW 2000",-33.87786417,151.21084583,+61280978646,www.joeblackcafe.com.au,19/03/2021
Madam Chai's Malaysian Sedap,"SHOP 1012 501 GEORGE ST, SYDNEY NSW 2000",-33.87476015,151.20602485,0401726828,,19/03/2021
NEPTUNE PALACE,"GATEWAY PLAZA 1 MACQUARIE PL, SYDNEY NSW 2000",-33.86202657,151.20987493,0292413338,www.neptunepalace.com.au,19/03/2021
RACA ROAD SERVICES,"89 MACQUARIE ST, SYDNEY NSW 2000",-33.86177559,151.21274394,02 82732300,www.raca.com.au,19/03/2021
OPERA EAST PTY LTD,"SHOP 8 1A MACQUARIE ST, SYDNEY NSW 2000",-33.85984537,151.21312735,0292526868,www.theeast.com.au,19/03/2021
BOWERY LANE,"WINTERGARDEN PLAZA SHOP 1 1 O'CONNELL ST, SYDNEY NSW 2000",-33.86461614,151.20989339,0292528017,www.bowerylane.com.au,19/03/2021
NO1 Halal Lanzhou beef noodle ,"UNIT 1 2-8 DIXON ST, SYDNEY NSW 2000",-33.87657039,151.20403168,+610402555331,,19/03/2021
JARDINSTJAMES PTY LTD,"ST JAMES CHURCH 173 KING ST, SYDNEY NSW 2000",-33.8694587,151.21119106,0403064366,https://jardinstjames.com.au,19/03/2021
1915 Lanzhou Beef Noodles,"SHOP 17 123 LIVERPOOL ST, SYDNEY NSW 2000",-33.87706786,151.20714551,0285923617,,19/03/2021
The Trustee for RUCOLA FAMILY TRUST,"QUAY GRAND 61-69 MACQUARIE ST, SYDNEY NSW 2000",-33.86083351,151.21290781,0292416722,www.eastbank.com.au,19/03/2021
Mordeo Bistro & Bar,"126 PHILLIP ST, SYDNEY NSW 2000",-33.86693594,151.21168227,02 93231306,www.mordeo.com.au,19/03/2021
KURO BAR & DINING,"364A KENT ST, SYDNEY NSW 2000",-33.87041582,151.20503475,0292621350,www.kurosydney.com,19/03/2021
MATT'S GRILL,"1 MACQUARIE ST, SYDNEY NSW 2000",-33.85933973,151.21319508,0292402255,ariasydney.com.au,19/03/2021
CHOPHOUSE ON BLIGH,"25 BLIGH ST, SYDNEY NSW 2000",-33.86543327,151.21001788,0292315516,chophousesydney.com.au,19/03/2021
NOOK JR PTY LTD,"360 KENT ST, SYDNEY NSW 2000",-33.87025359,151.20499114,02 9299 3229,www.nookfreshbar.com.au,19/03/2021
Avenue on Chifley,"2 CHIFLEY SQUARE, SYDNEY NSW 2000 AUSTRALIA",-33.86591509,151.21174958,02 9221 7599,https://avenuegroup.com.au/,19/03/2021
Agora On Pitt,"320 PITT ST, SYDNEY NSW 2000",-33.87556324,151.20823168,02 9522 9185,https://www.instagram.com/agoraonpitt/?hl=en,19/03/2021
"""LA GUILLOTINE""","518 KENT  STREET, SYDNEY NSW 2000 AUSTRALIA",-33.87558019,151.20558595,02 92641487,laguill@bigpond.com,19/03/2021
Cre Asion,"UNIT 101 21 ALBERTA ST, SYDNEY NSW 2000",-33.87793746,151.21053073,0280211629,www.creasion.com.au,19/03/2021
Shan Cheng Wai Fish & Pickles,"COMMERCE BUILDINGS 35-39 LIVERPOOL ST, SYDNEY NSW 2000",-33.87629997,151.20426417,02 92618131,,19/03/2021
SHANCHENG HOT POT KING,"REGAL APARTMENTS 363 SUSSEX ST, SYDNEY NSW 2000",-33.87677011,151.20422085,0292676366,,19/03/2021
Scoota Cafe,"SHOP 15 109-113B PITT ST, SYDNEY NSW 2000",-33.86629312,151.20846732,0424591336,www.scootacafe.com.au,19/03/2021
THE DUKE OF CLARENCE,"152-156 CLARENCE ST, SYDNEY NSW 2000",-33.86966701,151.20561156,0289993850,www.thedukeofclarence.com,19/03/2021
VESSEL,"1 SHELLEY ST, SYDNEY NSW 2000",-33.86654599,151.20213659,0292955070,www.vesselsydney.com.au,19/03/2021
Casa Ristorante Italiano,"42-48 THE PROMENADE, SYDNEY NSW 2000",-33.86857489,151.20236276,0410091331,WWW.LOVECASA.COM.AU,19/03/2021
Planar Restaurant,"CONVENTION CENTRE 14 DARLING DR, SYDNEY NSW 2000",-33.87415617,151.19968732,0410091331,www.planarrestaurant.com.au,19/03/2021
BLACKBIRD CAFE,"DARLING PARK 201 SUSSEX ST, SYDNEY NSW 2000",-33.87206831,151.20342488,0410091331,WWW.BLACKBIRDCAFE.COM.AU,19/03/2021
O'UCHI,"76-80 CLARENCE ST, SYDNEY NSW 2000",-33.86731722,151.20533103,0292993237,www.ouchi.com.au,19/03/2021
MAZZARO RESTAURANT,"271-279 ELIZABETH STREET, SYDNEY NSW 2000 AUSTRALIA",-33.87605811,151.20928611,02 92670605,www.mazzaro.com.au,19/03/2021
THE IMPERIAL KITCHEN & BAR,"541 KENT ST, SYDNEY NSW 2000",-33.875737,151.20519403,0292618164,,19/03/2021
CHEFS Gallery Town Hall,"501  GEORGE ST, SYDNEY NSW 2000 AUSTRALIA",-33.87476015,151.20602485,02 8970 5450,www.chefsgallery.com.au,19/03/2021
Ruby Black Espresso,"FAYWORTH HOUSE SHOP 6 379-383 PITT ST, SYDNEY NSW 2000",-33.87637572,151.20764298,0285425751,,19/03/2021
MIKEREST PTY LTD,"1-7 BENT ST, SYDNEY NSW 2000",-33.86481882,151.21119942,0292525550,https://www.kitchenbymike.com.au/,19/03/2021
BANDIT'S ROOST,"56-60 ERSKINE ST, SYDNEY NSW 2000",-33.86664922,151.20399566,0280540676,Www.banditsroost.com.au,19/03/2021
"P.J. O'Briens Irish Pub, Sydney","57 KING ST, SYDNEY NSW 2000",-33.8687047,151.20657231,02 9290 1811,http://www.pjobriens.com.au/sydney/,19/03/2021
MAX BRENNER AUSTRALIA PTY LIMITED,"LEVEL 6 CENTREPOINT CORNER PITT ST MALL & MARKET STREETS, SYDNEY NSW 2000 AUSTRALIA",,,02 9238 0022,https://maxbrenner.com.au/,19/03/2021
The Gardens World Square,"LATITUDE TOWER WORLD SQUARE SHOP 1025 644 GEORGE ST, SYDNEY NSW 2000",-33.87776924,151.20628361,0425265520,,19/03/2021
DIN TAI FUNG,"SHOP 1104, LEVEL 1, WORLD SQUARE SHOPPING CENTRE 644 GEORGE  STREET, SYDNEY NSW 2000 AUSTRALIA",-33.87776924,151.2062836,0292646010,WWW.DINTAIFUNG.COM.AU,19/03/2021
Australian Cruise Group Pty Limited,"32 THE PROMENADE KING STREET WHARF 5, SYDNEY NSW 2000 AUSTRALIA",,,0282967296,https://www.australiancruisegroup.com.au/,19/03/2021
McDonald's Wynyard Station,"GROUND 309-315 GEORGE ST, SYDNEY NSW 2000",0.0,0.0,+61282555400,,19/03/2021
MAD MAX GATEWAY,"SHOP G4 GATEWAY PLAZA 1  MACQUARIE  PLACE, SYDNEY NSW 2000 AUSTRALIA",-33.86202657,151.2098749,0292516436,,19/03/2021
AVENUE ON GEORGE,"TENANCY 2 200 GEORGE STREET, SYDNEY NSW 2000 AUSTRALIA",-33.86264294,151.2079767,02 89645727,https://avenuegroup.com.au/,19/03/2021
nook urban fresh bar,"SHOP 1 GROUND 44-48 HUNTER ST, SYDNEY NSW 2000",-33.86580457,151.2094339,02 9223 5959,www.nookfreshbar.com.au,19/03/2021
Manjit's @ the Wharf,"49 LIME ST, SYDNEY NSW 2000",-33.86726056,151.20186816,0292793379,www.manjits.com.au,19/03/2021
Cafe Del Mar Sydney,"35 WHEAT  ROAD, SYDNEY NSW 2000 AUSTRALIA",,,0292676700,https://cafedelmar.com.au/,19/03/2021
KINGSLEYS AUSTRALIAN STEAKHOUSE,"29A KING STREET, SYDNEY NSW 2000 AUSTRALIA",-33.8689433,151.2040222,0292955080,www.kingsleysauststeak.com.au,19/03/2021
Zabou Kitchen,"FORESTRY HOUSE 95-99 YORK ST, SYDNEY NSW 2000",-33.87015443,151.20580243,0292901155,www.zabou.com.au,19/03/2021
waterfront grill,"SHOP 289 10 DARLING DR, SYDNEY NSW 2000",-33.87173363,151.19896486,0292804994,www.waterfrontgrill.com.au,19/03/2021
TOBY'S ESTATE SYDNEY WESTFIELD,"SHOP 3015B 188 PITT  STREET, SYDNEY NSW 2000 AUSTRALIA",-33.87012365,151.2089018,0292229841,www.amahospitality.com.au,19/03/2021
Rashays Casual Dining Darling Harbour,"RASHAYS HARBOURSIDE (LEVEL 2) 2-10 DARLING DRIVE, SYDNEY  NSW 2000 AUSTRALIA",-33.87173363,151.1989649,0290625224,www.rashays.com,19/03/2021
KAZBAH DARLING HARBOUR,"HARBOURSIDE 2-10 DARLING DR, SYDNEY NSW 2000",-33.87173363,151.19896486,02 9555 7067,kazbah.com.au,19/03/2021
Eternity Cafe,"464-480 KENT ST, SYDNEY NSW 2000",-33.87383115,151.20563787,0292647198,,19/03/2021
The Trustee for EDINBURGH TRUST,"EDINBURGH CASTLE HOTEL 294 PITT ST, SYDNEY NSW 2000",-33.87469419,151.20817399,0292648616,edinburghcastlehotel.com.au,19/03/2021
RAMEN ZUNDO,"SHOP 10.30 644 GEORGE  STREET, SYDNEY NSW 2000 AUSTRALIA",-33.87776924,151.20628361,0292646113,https://www.ramenzundo.com/ramen-zundo,19/03/2021
STITCH BAR,"61 YORK STREET, SYDNEY NSW 2000 AUSTRALIA",-33.86746412,151.20565591,02 9279 0380,www.houseofpocket.com.au,19/03/2021
LONG CHIM (SYDNEY) PTY LTD,"SHOP 5 14 MARTIN PL, SYDNEY NSW 2000",-33.86721354,151.2082321,0292237999,LONGCHIMSYDNEY.COM,19/03/2021
CITY MAKOTO SUSHI TRAIN,"119 LIVERPOOL  STREET, SYDNEY NSW 2000 AUSTRALIA",,,0292836767,citymakoto.com.au,19/03/2021
ZHANG CHEF RESTAURANT PTY LTD,"374B PITT ST, SYDNEY NSW 2000",-33.87751343,151.20785998,0292830632,,19/03/2021
Hyatt Regency Sydney,"161 SUSSEX ST, SYDNEY NSW 2000",-33.86990364,151.20328308,0280991234,www.sydney.regency.hyatt.com,19/03/2021
The Office Hotel,"CNR KENT & ERSKINE STREETS, SYDNEY NSW 2000 AUSTRALIA",,,02 9279 3133,www.theofficehotel.com.au,19/03/2021
MOTHER CHUS VEGETARIAN KITCHEN,"367 PITT ST, SYDNEY NSW 2000",-33.87584505,151.20762811,02 92832828,www.motherchusvegetarian.com.au,19/03/2021
Gami Chicken & Beer Market Street,"178 CLARENCE STREET, SYDNEY NSW 2000 AUSTRALIA",,,0292623000,www.gamichicken.com.au,19/03/2021
Sporting Globe King Street Wharf,"22 THE PROMENADE, SYDNEY NSW 2000",-33.86801996,151.20147199,0240063281,sportingglobe.com.au,19/03/2021
SKYROS GREEK MEZE,"ST MARTINS TOWER SHOP 4 31 MARKET ST, SYDNEY NSW 2000",-33.87130591,151.20579234,029283 2423,www.skyrosgreekmeze.com.au,19/03/2021
The captains balcony ,"46 ERSKINE ST, SYDNEY NSW 2000",-33.86667905,151.20363334,0292993526,www.thecaptainsbalcony.com.au,19/03/2021
Belvedere hotel,"ABM HOUSE 482 KENT ST, SYDNEY NSW 2000",-33.87442451,151.20544095,0292641688,www.oscarshotels.com.au,19/03/2021
GOURMET HOLDING PTY LTD,"SHOP 1 222 KENT STREET, SYDNEY NSW 2000 AUSTRALIA",,,0291460716,www.pavelandco.com.au,19/03/2021
Bennelong,"C/- BENNELONG  POINT, SYDNEY NSW 2000",,,0292408000,www.bennelong.com.au,19/03/2021
FOUR FROGS CREPERIE CIRCULAR QUAY PTY. LTD.,"GATEWAY PLAZA 1 MACQUARIE PL, SYDNEY NSW 2000",-33.86202657,151.20987493,0292412277,www.foufrogs.com.au,19/03/2021
The Walrus Cafe,"POLDING HOUSE SHOP 1 276 PITT ST, SYDNEY NSW 2000",-33.87403868,151.20835943,0292677664,www.thewalrus.com.au,19/03/2021
HQ - The Health Quarter,"DARLING PARK 201 SUSSEX ST, SYDNEY NSW 2000",-33.87206831,151.20342488,0419322715,,19/03/2021
WHOLESOME EATERY CURL CURL,"C-/ SPINKS ELPHICK HO LAWYERS L12 OF 37 BLIGH STREET, SYDNEY NSW 2000 AUSTRALIA",-33.8659,151.2096368,0282336130,www.curlcurl.wholesomeeatery.com.au,19/03/2021
Menya City,"SUITE 2 1 MARKET ST, SYDNEY NSW 2000",-33.87144714,151.2044296,0292674649,www.menya.com.au,19/03/2021
THE TEAROOM QVB,"LEVEL 3 455 GEORGE ST, SYDNEY NSW 2000",-33.87175095,151.2066868,02 9283 7279,https://thetearoom.com.au/,19/03/2021
GOOD VIBES ONLY,"26B SUSSEX STREET, SYDNEY NSW 2000 AUSTRALIA",,,0292626520,,19/03/2021
Motown Coffee Brewers,"11-19 GROSVENOR STREET, SYDNEY  NSW 2000 AUSTRALIA",,,0292411274,,19/03/2021
The Social Quarter,"SHOP 11 1 HARBOUR ST, SYDNEY NSW 2000",-33.87454558,151.20221559,0433424804,,19/03/2021
Botanic House -  Farm Cove Eatery,"1 MRS MACQUARIES RD, SYDNEY NSW 2000",-33.8630527,151.22214468,0402993799,www.botanichouse.com.au,19/03/2021
MEJICO SYDNEY PTY LTD,"105 PITT ST, SYDNEY NSW 2000",-33.86595876,151.20827904,02 9230 0119,https://mejico.com.au/sydney,19/03/2021
YAYOI Westfiled Sydney (Level 6),"188 PITT ST, SYDNEY NSW 2000",-33.87050937,151.20892052,0292336123,www.yayoi.com.au,19/03/2021
Yayoi Galeries,"500 GEORGE ST, SYDNEY NSW 2000",-33.87271571,151.20755488,0280728212,www.yayoi.com.au,19/03/2021
Vapiano,"77-79 YORK ST, SYDNEY NSW 2000",-33.86899923,151.20568126,0292990079,www.vapiano.com.au,19/03/2021
